id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m
38635295,41419080,10000.0,10000.0,10000.0, 36 months,11.44,329.48,B,B4,sales associate,3 years,RENT,40000.0,Not Verified,Jan-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=38635295,,debt_consolidation,Debt consolidation,067xx,CT,13.86,0.0,Dec-2006,0.0,66.0,,9.0,0.0,9083.0,72.7,23.0,f,7038.13,7038.13,3941.05,3941.05,2961.87,979.18,0.0,0.0,0.0,Jan-2016,329.48,Feb-2016,Jan-2016,0.0,72.0,1.0,INDIVIDUAL,,,,0.0,0.0,22249.0,,,,,,,,,,,,12500.0,,,
2082037,2434678,7200.0,7200.0,7200.0, 36 months,14.09,246.4,B,B5,Chicago Public Schools,< 1 year,RENT,50000.0,Not Verified,Nov-2012,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=2082037,,debt_consolidation,New Teacher wants to pay of CC debt,606xx,IL,18.07,0.0,Jan-1998,1.0,,,12.0,0.0,10955.0,88.3,30.0,f,0.0,0.0,8796.81009146,8796.81,7200.0,1596.81,0.0,0.0,0.0,Apr-2015,1905.26,,May-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,69368.0,,,,,,,,,,,,12400.0,,,
54384844,57965600,20000.0,20000.0,20000.0, 36 months,12.69,670.9,C,C2,RN,7 years,MORTGAGE,100000.0,Source Verified,Jul-2015,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=54384844,,debt_consolidation,Debt consolidation,981xx,WA,4.22,1.0,Nov-1988,1.0,17.0,,7.0,0.0,12506.0,16.9,22.0,w,0.0,0.0,20788.76,20788.76,20000.0,788.76,0.0,0.0,0.0,Oct-2015,19376.46,,Nov-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,288455.0,,,,,,,,,,,,32200.0,,,
27530880,30033979,8500.0,8500.0,8500.0, 36 months,10.99,278.24,B,B3,Digital Marketing Manager,< 1 year,RENT,95000.0,Not Verified,Oct-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=27530880,,debt_consolidation,Debt consolidation,070xx,NJ,22.59,0.0,Aug-2006,0.0,,,14.0,0.0,15644.0,41.1,20.0,w,5293.52,5293.52,4168.41,4168.41,3206.48,961.93,0.0,0.0,0.0,Jan-2016,278.24,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,119267.0,,,,,,,,,,,,38100.0,,,
59089193,62976907,27100.0,27100.0,27050.0, 60 months,13.33,621.2,C,C3,Machinist,8 years,MORTGAGE,60000.0,Not Verified,Aug-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=59089193,,debt_consolidation,Debt consolidation,671xx,KS,20.68,0.0,Dec-2005,0.0,,,10.0,0.0,13381.0,54.2,19.0,w,25797.85,25750.25,2464.73,2460.18,1302.15,1162.58,0.0,0.0,0.0,Dec-2015,621.2,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,123173.0,,,,,,,,,,,,24700.0,,,
68533382,73423101,20000.0,20000.0,20000.0, 60 months,11.48,439.66,B,B5,Workflow Coordinator,10+ years,RENT,60000.0,Source Verified,Dec-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=68533382,,credit_card,Credit card refinancing,973xx,OR,21.28,0.0,Dec-1998,0.0,71.0,,8.0,0.0,14946.0,67.3,18.0,w,19751.68,19751.68,350.36,350.36,248.32,102.04,0.0,0.0,0.0,Jan-2016,363.12,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,54.0,44913.0,1.0,2.0,1.0,1.0,10.0,29967.0,66.3,1.0,1.0,6631.0,66.6,22200.0,0.0,6.0,0.0
68212247,73079962,15000.0,15000.0,15000.0, 36 months,7.91,469.43,A,A5,,n/a,OWN,94272.0,Verified,Dec-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=68212247,,other,Other,870xx,NM,24.01,0.0,Jan-1979,0.0,39.0,,16.0,0.0,34927.0,37.5,50.0,w,15000.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,62701.0,4.0,2.0,1.0,4.0,3.0,27774.0,78.0,3.0,6.0,5357.0,48.7,93200.0,0.0,20.0,0.0
14649668,16711976,28000.0,28000.0,28000.0, 36 months,7.9,876.13,A,A4,Military Analyst,4 years,MORTGAGE,145000.0,Not Verified,Apr-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=14649668,,debt_consolidation,Debt consolidation,920xx,CA,13.62,0.0,Nov-1993,0.0,41.0,,12.0,0.0,103895.0,44.3,36.0,f,0.0,0.0,30507.11,30507.11,28000.0,2507.11,0.0,0.0,0.0,Sep-2015,16489.03,,Oct-2015,0.0,41.0,1.0,INDIVIDUAL,,,,0.0,0.0,703487.0,,,,,,,,,,,,167400.0,,,
542350,699907,3500.0,3500.0,3500.0, 36 months,6.76,107.69,A,A2,New York State Department of Corrections,3 years,MORTGAGE,45000.0,Not Verified,Jul-2010,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=542350,,home_improvement,Home Improvement,130xx,NY,13.41,0.0,Feb-2001,1.0,,,21.0,0.0,5655.0,10.8,39.0,f,0.0,0.0,3610.74,3610.74,3500.0,110.74,0.0,0.0,0.0,Feb-2011,5.17,,Feb-2011,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
17182927,19305467,10000.0,10000.0,10000.0, 36 months,10.99,327.34,B,B3,player service banker,10+ years,RENT,25000.0,Not Verified,May-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=17182927,,debt_consolidation,Debt consolidation,395xx,MS,27.94,0.0,Aug-2000,0.0,,,7.0,0.0,8099.0,53.6,16.0,f,5131.53,5131.53,6219.46,6219.46,4868.47,1350.99,0.0,0.0,0.0,Jan-2016,327.34,Jan-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,18190.0,,,,,,,,,,,,15100.0,,,
792488,996911,24000.0,24000.0,23975.0, 60 months,17.49,602.81,D,D5,Bank of the West,10+ years,RENT,90000.0,Source Verified,Jun-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=792488,,debt_consolidation,CP Consolidation 062011,945xx,CA,6.72,0.0,Nov-1994,0.0,,,19.0,0.0,24611.0,41.7,30.0,f,0.0,0.0,25376.16,25349.73,24000.0,1376.16,0.0,0.0,0.0,Nov-2011,23571.23,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
59501750,63435497,8000.0,8000.0,8000.0, 36 months,11.53,263.93,B,B5,senior caseworker,9 years,MORTGAGE,37000.0,Source Verified,Sep-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=59501750,,debt_consolidation,Debt consolidation,130xx,NY,16.77,0.0,Aug-2000,0.0,37.0,61.0,14.0,1.0,6195.0,43.9,49.0,f,7240.89,7240.89,1050.6,1050.6,759.11,291.49,0.0,0.0,0.0,Jan-2016,263.93,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,94506.0,,,,,,,,,,,,14100.0,,,
8836243,10628271,3200.0,3200.0,3200.0, 36 months,21.0,120.57,E,E1,Associate,8 years,MORTGAGE,200000.0,Source Verified,Nov-2013,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=8836243,,debt_consolidation,Short Term Loan,554xx,MN,2.26,1.0,Jan-2003,1.0,12.0,,8.0,0.0,727.0,22.7,11.0,w,0.0,0.0,3661.62,3661.62,3200.0,461.62,0.0,0.0,0.0,Aug-2014,2697.06,,Jan-2016,0.0,57.0,1.0,INDIVIDUAL,,,,0.0,0.0,61865.0,,,,,,,,,,,,3200.0,,,
38505509,41299299,16100.0,16100.0,16100.0, 60 months,24.5,467.85,F,F3,Manager,7 years,OWN,45000.0,Source Verified,Jan-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=38505509,,debt_consolidation,Debt consolidation,078xx,NJ,19.89,0.0,Dec-1995,0.0,27.0,,10.0,0.0,12157.0,78.9,17.0,f,14229.44,14229.44,5592.29,5592.29,1870.56,3721.73,0.0,0.0,0.0,Jan-2016,467.85,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,17748.0,,,,,,,,,,,,15400.0,,,
11916821,13908954,5500.0,5500.0,5500.0, 36 months,6.03,167.4,A,A1,SDET2 Software Engineer,9 years,RENT,121500.0,Verified,Feb-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11916821,,debt_consolidation,Debt consolidation,981xx,WA,16.39,0.0,Aug-2000,2.0,,,6.0,0.0,14899.0,42.6,31.0,w,2257.43,2257.43,3682.8,3682.8,3242.57,440.23,0.0,0.0,0.0,Dec-2015,167.4,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,571892.0,,,,,,,,,,,,35000.0,,,
7389411,9051398,9600.0,9600.0,9600.0, 36 months,17.1,342.75,C,C5,Eaton Crouse Hinds,10+ years,MORTGAGE,50000.0,Verified,Sep-2013,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=7389411,,debt_consolidation,consolidation,131xx,NY,7.08,0.0,Jan-1995,4.0,,,9.0,0.0,9757.0,71.7,19.0,f,0.0,0.0,10253.811000200001,10253.81,9600.0,653.81,0.0,0.0,0.0,Mar-2014,8884.04,,Nov-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,162256.0,,,,,,,,,,,,13600.0,,,
14077612,16130013,7900.0,7900.0,7900.0, 36 months,12.99,266.15,B,B5,Director of Operations,5 years,OWN,74400.0,Verified,Apr-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=14077612,,other,Other,274xx,NC,19.13,0.0,Feb-1997,0.0,69.0,,6.0,0.0,678.0,15.1,16.0,f,0.0,0.0,9090.97,9090.97,7900.0,1190.97,0.0,0.0,0.0,Sep-2015,4832.57,,Jan-2016,0.0,74.0,1.0,INDIVIDUAL,,,,0.0,0.0,19319.0,,,,,,,,,,,,4500.0,,,
20128542,22391229,23400.0,23400.0,23400.0, 36 months,14.49,805.34,C,C4,owner,10+ years,MORTGAGE,150000.0,Source Verified,Jul-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=20128542,,debt_consolidation,Debt consolidation,117xx,NY,7.01,0.0,Jun-1985,3.0,54.0,45.0,8.0,1.0,7577.0,48.0,30.0,f,12958.92,12958.92,14496.12,14496.12,10441.08,4055.04,0.0,0.0,0.0,Jan-2016,805.34,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,32098.0,,,,,,,,,,,,15800.0,,,
13447083,15499380,22000.0,22000.0,22000.0, 36 months,14.99,762.53,C,C5,CBP Officer,10+ years,MORTGAGE,101000.0,Verified,Jul-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=13447083,,credit_card,Credit card refinancing,059xx,VT,16.9,0.0,Aug-2002,1.0,52.0,,13.0,0.0,18655.0,88.0,42.0,w,12223.92,12223.92,13725.54,13725.54,9776.08,3949.46,0.0,0.0,0.0,Jan-2016,762.53,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,164948.0,,,,,,,,,,,,21200.0,,,
14660032,16722337,10000.0,10000.0,10000.0, 36 months,15.61,349.65,C,C5,Graphic Designer,10+ years,RENT,40000.0,Source Verified,Apr-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=14660032,,debt_consolidation,Debt consolidation,601xx,IL,18.99,0.0,Apr-2002,0.0,,,8.0,0.0,14743.0,76.8,15.0,w,4736.86,4736.86,7342.65,7342.65,5263.14,2079.51,0.0,0.0,0.0,Jan-2016,349.65,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,46377.0,,,,,,,,,,,,19200.0,,,
1447073,1699487,20950.0,20950.0,20950.0, 60 months,18.49,537.6,D,D2,Hess Corporation,6 years,MORTGAGE,85000.0,Verified,Aug-2012,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1447073,  Borrower added on 07/26/12 > Paying off all credit cards to save more money. I'm also putting myself on a strict budget to pay loan off sooner than 60 months.<br>,debt_consolidation,Consolidation,077xx,NJ,31.32,0.0,Mar-2002,1.0,,,20.0,0.0,30085.0,70.2,39.0,f,8798.53,8798.53,22036.74,22036.74,12151.47,9885.27,0.0,0.0,0.0,Jan-2016,537.6,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
60980803,65022528,20200.0,20200.0,19950.0, 60 months,13.99,469.92,C,C4,Asst manager,10+ years,RENT,70000.0,Not Verified,Sep-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=60980803,,debt_consolidation,Debt consolidation,083xx,NJ,36.43,0.0,Sep-2000,1.0,,,23.0,0.0,20960.0,31.9,36.0,f,19488.5,19247.31,1394.06,1376.81,711.5,682.56,0.0,0.0,0.0,Dec-2015,469.92,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,45363.0,,,,,,,,,,,,65700.0,,,
1246101,1488150,8400.0,8400.0,8400.0, 36 months,6.03,255.66,A,A1,Colonia Verde Dental,10+ years,MORTGAGE,32232.0,Not Verified,May-2012,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1246101,"  Borrower added on 04/20/12 > I've been at my job for 13 years and am very stable. I will use the funds for credit card consolidation. I've never made a late payment and the monthly payment for this loan is well within my budget. Thank you.<br><br>  Borrower added on 04/23/12 > Thank you to all who have invested in me! Your trust is truly appreciated! To all of my future investers, thank you too!<br><br>  Borrower added on 04/23/12 > I will use this loan to pay off credit cards that are approaching the end of the 0% interest period. The expenses were incurred due to lack of medical coverage which has now been resolved. Please invest in me, you won't be disappointed.I take my debts very seriously. Thank you.<br><br>  Borrower added on 04/25/12 > Many thanks to all my new investors. I still have a long way to go to get my loan funded. Please invest in me.<br><br>  Borrower added on 04/26/12 > To all my investors and future investors, you are an inspiration to me. Thank you for all of your help.<br><br>  Borrower added on 04/28/12 > Thank you to all my new investors. My loan has only 5 days left. This is a guaranteed investment as I always pay my debts on time. Please help me reach my loan amount. Your help is truly appreciated. Thank you.<br><br>  Borrower added on 04/30/12 > With three days remaining I would like to thank all of my investors and future investors. Thank you for your support.<br>",credit_card,Wrap it up,857xx,AZ,8.53,0.0,Oct-1998,0.0,,,9.0,0.0,9191.0,25.2,29.0,f,0.0,0.0,9184.37335002,9184.37,8400.0,784.37,0.0,0.0,0.0,Dec-2014,1516.88,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
39740968,42564768,21000.0,21000.0,21000.0, 60 months,15.99,510.57,D,D2,Beech 400 Pilot,< 1 year,RENT,92800.0,Source Verified,Jan-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=39740968,,credit_card,Credit card refinancing,477xx,IN,32.67,0.0,Mar-2003,1.0,,,13.0,0.0,57924.0,40.1,25.0,f,18285.75,18285.75,5578.96,5578.96,2714.25,2864.71,0.0,0.0,0.0,Dec-2015,510.57,Feb-2016,Sep-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,328627.0,,,,,,,,,,,,144500.0,,,
32499489,35112764,15800.0,15800.0,15800.0, 36 months,14.49,543.78,C,C4,Attorney ,10+ years,OWN,70000.0,Source Verified,Oct-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=32499489,,debt_consolidation,Debt consolidation,337xx,FL,24.29,0.0,Feb-1990,1.0,,,15.0,0.0,33887.0,56.3,24.0,w,10450.82,10450.82,7587.48,7587.48,5349.18,2238.3,0.0,0.0,0.0,Dec-2015,543.78,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,372535.0,,,,,,,,,,,,60200.0,,,
54177269,57717986,15600.0,15600.0,15575.0, 60 months,15.61,376.14,D,D1,Litigation Support Attorney,< 1 year,RENT,72000.0,Not Verified,Jul-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=54177269,,debt_consolidation,Debt consolidation,111xx,NY,11.32,0.0,May-2007,1.0,,,10.0,0.0,12277.0,85.9,11.0,f,14526.35,14503.07,2229.78,2226.21,1073.65,1156.13,0.0,0.0,0.0,Jan-2016,376.14,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,239504.0,,,,,,,,,,,,14300.0,,,
5965746,7437975,15000.0,15000.0,15000.0, 36 months,11.55,495.0,B,B3,Shelby County Board of Education,10+ years,MORTGAGE,84000.0,Not Verified,Jul-2013,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=5965746,,debt_consolidation,Card consolidation,352xx,AL,18.41,0.0,Nov-1991,1.0,25.0,,10.0,0.0,18787.0,72.8,32.0,f,0.0,0.0,16501.6658414,16501.67,15000.0,1501.67,0.0,0.0,0.0,Jul-2014,11059.6,,Dec-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,207810.0,,,,,,,,,,,,25800.0,,,
38618144,41402033,12000.0,12000.0,12000.0, 36 months,12.99,404.27,C,C2,recruiter,10+ years,RENT,65000.0,Not Verified,Jan-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=38618144,,debt_consolidation,Debt consolidation,347xx,FL,27.9,0.0,Sep-2004,0.0,29.0,,12.0,0.0,11067.0,77.4,35.0,f,8504.29,8504.29,4821.53,4821.53,3495.71,1325.82,0.0,0.0,0.0,Jan-2016,404.27,Feb-2016,Jan-2016,0.0,55.0,1.0,INDIVIDUAL,,,,0.0,2064.0,47884.0,,,,,,,,,,,,14300.0,,,
60586078,64606828,12000.0,12000.0,12000.0, 36 months,10.99,392.81,B,B4,Licensed Property Manager,3 years,RENT,73500.0,Source Verified,Oct-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=60586078,,debt_consolidation,Debt consolidation,334xx,FL,11.22,1.0,Nov-1990,3.0,5.0,,17.0,0.0,13840.0,41.9,28.0,w,11143.47,11143.47,1163.78,1163.78,856.53,307.25,0.0,0.0,0.0,Jan-2016,392.81,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,25840.0,,,,,,,,,,,,33000.0,,,
60075485,64020206,7000.0,7000.0,7000.0, 36 months,9.17,223.16,B,B2,Help Desk Technician,4 years,RENT,65000.0,Source Verified,Sep-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=60075485,,credit_card,Credit card refinancing,481xx,MI,9.79,0.0,Oct-2003,0.0,49.0,,12.0,0.0,7108.0,44.1,39.0,f,6313.51,6313.51,889.07,889.07,686.49,202.58,0.0,0.0,0.0,Jan-2016,223.16,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,119833.0,,,,,,,,,,,,16100.0,,,
18916214,21098793,6500.0,6500.0,6475.0, 36 months,8.39,204.86,A,A5,IT Manager,1 year,MORTGAGE,76000.0,Not Verified,Jun-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=18916214,,other,Other,804xx,CO,13.66,0.0,Mar-1999,0.0,,,6.0,0.0,16665.0,65.6,26.0,f,3272.77,3260.18,3892.34,3877.37,3227.23,665.11,0.0,0.0,0.0,Jan-2016,204.86,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,263839.0,,,,,,,,,,,,25400.0,,,
8657822,10429751,10800.0,10800.0,10800.0, 36 months,17.76,389.15,D,D1,Correction Officer,< 1 year,MORTGAGE,40000.0,Source Verified,Dec-2013,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=8657822,"  Borrower added on 12/03/13 > Hello, I bought a timeshare with a decent interest rate but at a 10 year plan.  Even though this new loan isn't all that great, the $4,000 in interest beats the $12,000 from the one the timeshare office gave me.  Never missed a payment in my life!!<br><br> Borrower added on 12/03/13 > I purchased a time share with a decent interest rate but a ten year plan.The $4,000 in interest here beats the $12,000 in interest from the timeshare office.I'm going to take this money and pay off the time share right away.My current payments are about the same as this proposed payment. Thank you!!<br>",debt_consolidation,Debt consolidation,088xx,NJ,24.33,0.0,Aug-2000,4.0,,,13.0,0.0,21821.0,40.4,36.0,w,3923.57,3923.57,9728.75,9728.75,6876.43,2852.32,0.0,0.0,0.0,Jan-2016,389.15,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,37516.0,,,,,,,,,,,,54000.0,,,
46587043,49724793,6550.0,6550.0,6550.0, 36 months,16.55,232.07,D,D2,Therapist,10+ years,MORTGAGE,60000.0,Source Verified,Apr-2015,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=46587043,,home_improvement,Home improvement,532xx,WI,26.46,1.0,Oct-2001,3.0,81.0,79.0,23.0,1.0,6709.0,51.0,40.0,f,5821.51,5821.51,1154.33,1154.33,728.49,425.84,0.0,0.0,0.0,Oct-2015,232.07,Jan-2016,Jan-2016,0.0,143.0,1.0,INDIVIDUAL,,,,0.0,0.0,35909.0,,,,,,,,,,,,13200.0,,,
19015137,21157856,12000.0,12000.0,12000.0, 60 months,15.61,289.34,D,D1,Truck driver,10+ years,MORTGAGE,35000.0,Not Verified,Jun-2014,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=19015137,,debt_consolidation,Debt consolidation,159xx,PA,6.34,0.0,Feb-2003,0.0,,76.0,5.0,1.0,3544.0,62.2,24.0,w,0.0,0.0,3761.42,3761.42,1873.97,1887.45,0.0,0.0,0.0,Jul-2015,289.34,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,91834.0,,,,,,,,,,,,5700.0,,,
11456278,13388445,30000.0,30000.0,30000.0, 36 months,13.53,1018.5,B,B5,Regional sales manager,3 years,MORTGAGE,140000.0,Verified,Feb-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11456278,,debt_consolidation,Debt consolidation,120xx,NY,15.26,0.0,Feb-1985,0.0,,,23.0,0.0,22139.0,42.4,52.0,f,0.0,0.0,31306.64,31306.64,30000.0,1306.64,0.0,0.0,0.0,Jun-2014,28251.14,,Jun-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,548863.0,,,,,,,,,,,,52200.0,,,
30705918,33259096,10000.0,10000.0,10000.0, 36 months,7.69,311.94,A,A4,RN,2 years,RENT,78000.0,Source Verified,Oct-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=30705918,,debt_consolidation,Debt consolidation,483xx,MI,13.25,0.0,Apr-1989,0.0,,48.0,14.0,1.0,3923.0,29.9,42.0,w,0.0,0.0,10767.58,10767.58,10000.0,767.58,0.0,0.0,0.0,Dec-2015,6720.9,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,20438.0,,,,,,,,,,,,13100.0,,,
10159722,12011335,29700.0,29700.0,29600.0, 60 months,20.99,803.32,E,E4,Teacher,10+ years,MORTGAGE,100000.0,Source Verified,May-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10159722,,debt_consolidation,Debt consolidation,640xx,MO,24.73,1.0,Jul-2000,1.0,19.0,,30.0,0.0,32038.0,52.9,63.0,f,0.0,0.0,34180.95,34065.86,29700.0,4480.95,0.0,0.0,0.0,Mar-2015,10911.42,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,317477.0,,,,,,,,,,,,60600.0,,,
12766496,14788624,16000.0,16000.0,16000.0, 36 months,7.62,498.59,A,A3,Director of Operations,8 years,MORTGAGE,95000.0,Source Verified,Mar-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12766496,,debt_consolidation,Debt consolidation,302xx,GA,19.59,0.0,Dec-1999,0.0,46.0,,8.0,0.0,11853.0,66.6,25.0,w,0.0,0.0,16297.23,16297.23,16000.0,297.23,0.0,0.0,0.0,Jun-2014,15300.05,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,241800.0,,,,,,,,,,,,17800.0,,,
40373948,43238807,5000.0,5000.0,5000.0, 36 months,10.99,163.67,B,B4,owner/operator,10+ years,MORTGAGE,30000.0,Source Verified,Feb-2015,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=40373948,,credit_card,Credit card refinancing,840xx,UT,1.88,0.0,Oct-1990,2.0,,117.0,7.0,1.0,673.0,3.8,10.0,w,0.0,0.0,5354.96,5354.96,5000.0,354.96,0.0,0.0,0.0,Oct-2015,4216.9,,Nov-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,38487.0,,,,,,,,,,,,17600.0,,,
1589446,1859115,6400.0,6400.0,6400.0, 36 months,10.16,207.0,B,B1,dvb,5 years,MORTGAGE,37000.0,Verified,Nov-2012,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1589446,,vacation,Vacation,234xx,VA,7.01,0.0,Jul-2007,1.0,,,7.0,0.0,6113.0,39.4,12.0,f,0.0,0.0,7451.62698402,7451.63,6400.0,1051.63,0.0,0.0,0.0,Dec-2015,206.62,,Nov-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,148738.0,,,,,,,,,,,,15500.0,,,
20670962,22943499,9000.0,9000.0,9000.0, 36 months,16.99,320.83,D,D3,owner,10+ years,MORTGAGE,65000.0,Source Verified,Jul-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=20670962,,debt_consolidation,Debt consolidation,532xx,WI,26.35,0.0,Sep-2006,2.0,52.0,,10.0,0.0,10074.0,56.9,17.0,f,5066.37,5066.37,5774.94,5774.94,3933.63,1841.31,0.0,0.0,0.0,Jan-2016,320.83,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,203812.0,,,,,,,,,,,,17700.0,,,
41060055,43935817,8000.0,8000.0,8000.0, 36 months,6.92,246.73,A,A4,President/Sales,9 years,RENT,48000.0,Source Verified,Feb-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=41060055,,credit_card,Credit card refinancing,921xx,CA,9.1,0.0,Feb-2008,1.0,,,6.0,0.0,12893.0,62.0,8.0,f,5941.17,5941.17,2464.22,2464.22,2058.83,405.39,0.0,0.0,0.0,Dec-2015,246.73,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,12893.0,,,,,,,,,,,,20800.0,,,
